pair_ID,entailment_judgment,relatedness_score
1433,CONTRADICTION,3.791271924972534
1436,NEUTRAL,3.255596399307251
1437,NEUTRAL,3.1446945667266846
1439,NEUTRAL,3.3581948280334473
1440,CONTRADICTION,3.808051824569702
1441,NEUTRAL,3.169707775115967
1442,NEUTRAL,3.657144546508789
1445,NEUTRAL,2.614406108856201
1447,NEUTRAL,2.542985200881958
1449,ENTAILMENT,3.848149299621582
1450,ENTAILMENT,4.5632781982421875
1451,CONTRADICTION,3.7398462295532227
1452,NEUTRAL,1.7706080675125122
1454,NEUTRAL,2.1854982376098633
1456,NEUTRAL,1.750649333000183
1457,ENTAILMENT,4.175022602081299
1459,NEUTRAL,3.4793646335601807
1460,NEUTRAL,3.4224910736083984
1462,NEUTRAL,1.6982412338256836
1465,NEUTRAL,1.2033631801605225
1468,ENTAILMENT,4.645712375640869
1471,NEUTRAL,2.1783320903778076
1472,NEUTRAL,2.1559395790100098
1475,NEUTRAL,3.805101156234741
1477,NEUTRAL,4.5166015625
1478,CONTRADICTION,3.3870468139648438
1485,CONTRADICTION,3.3370463848114014
1490,NEUTRAL,3.8547370433807373
1491,NEUTRAL,3.1105895042419434
1492,NEUTRAL,3.51316237449646
1496,CONTRADICTION,3.788644790649414
1497,ENTAILMENT,4.208582401275635
1500,CONTRADICTION,3.75097393989563
1502,NEUTRAL,3.8752386569976807
1507,NEUTRAL,3.1109256744384766
1508,NEUTRAL,3.525599241256714
1510,NEUTRAL,2.9647021293640137
1512,ENTAILMENT,3.28653621673584
1515,NEUTRAL,1.1697797775268555
1516,NEUTRAL,1.120466709136963
1518,NEUTRAL,1.2105621099472046
1520,ENTAILMENT,3.8370440006256104
1522,ENTAILMENT,4.036801338195801
1526,NEUTRAL,3.6029179096221924
1528,NEUTRAL,3.486095666885376
1529,ENTAILMENT,3.958965539932251
1530,NEUTRAL,3.581221103668213
1533,NEUTRAL,1.4401054382324219
1537,NEUTRAL,1.035273551940918
1539,CONTRADICTION,3.6971817016601562
1540,ENTAILMENT,4.223691463470459
1542,NEUTRAL,2.646648406982422
1543,NEUTRAL,2.2070062160491943
1544,NEUTRAL,2.1157383918762207
1546,NEUTRAL,2.390195846557617
1548,CONTRADICTION,2.927204132080078
1554,CONTRADICTION,2.952847480773926
1555,NEUTRAL,3.7228200435638428
1556,ENTAILMENT,3.7109692096710205
1560,ENTAILMENT,4.419072151184082
1561,NEUTRAL,3.8484013080596924
1562,NEUTRAL,3.295156478881836
1564,NEUTRAL,3.827577590942383
1567,ENTAILMENT,3.926861047744751
1568,ENTAILMENT,4.607999801635742
1569,NEUTRAL,3.8192648887634277
1571,NEUTRAL,3.56099271774292
1572,NEUTRAL,2.4248757362365723
1577,NEUTRAL,2.694070339202881
1578,ENTAILMENT,4.099932670593262
1579,CONTRADICTION,3.276533365249634
1581,CONTRADICTION,3.288609743118286
1583,CONTRADICTION,3.223911762237549
1589,ENTAILMENT,4.282223701477051
1590,NEUTRAL,3.233947515487671
1593,NEUTRAL,4.306406021118164
1594,NEUTRAL,3.5898871421813965
1596,ENTAILMENT,4.773841857910156
1597,NEUTRAL,3.695111036300659
1598,ENTAILMENT,4.118270397186279
1600,ENTAILMENT,4.159688949584961
1602,NEUTRAL,3.8160006999969482
1603,NEUTRAL,3.9170942306518555
1605,NEUTRAL,3.6761176586151123
1611,CONTRADICTION,3.488507032394409
1613,NEUTRAL,4.217245101928711
1616,NEUTRAL,3.165168285369873
1617,ENTAILMENT,4.19197416305542
1619,ENTAILMENT,4.527790546417236
1620,ENTAILMENT,4.019337177276611
1622,NEUTRAL,1.643572211265564
1623,NEUTRAL,1.8062925338745117
1624,NEUTRAL,1.6625927686691284
1630,ENTAILMENT,4.498213768005371
1633,NEUTRAL,3.1306772232055664
1634,CONTRADICTION,2.788973093032837
1636,NEUTRAL,3.198162794113159
1637,NEUTRAL,3.610213279724121
1638,NEUTRAL,1.946143388748169
1642,NEUTRAL,2.8235862255096436
1644,CONTRADICTION,3.4896814823150635
1645,ENTAILMENT,4.443737506866455
1654,CONTRADICTION,3.4812722206115723
1656,ENTAILMENT,4.369093418121338
1658,ENTAILMENT,4.762563228607178
1662,ENTAILMENT,3.945998191833496
1664,NEUTRAL,4.360332489013672
1665,NEUTRAL,2.70609712600708
1666,ENTAILMENT,4.760043621063232
1667,ENTAILMENT,4.732275485992432
1672,NEUTRAL,0.6520180702209473
1674,NEUTRAL,2.047981023788452
1678,CONTRADICTION,3.493741512298584
1679,NEUTRAL,3.2542717456817627
1681,CONTRADICTION,3.326704740524292
1683,ENTAILMENT,4.5212931632995605
1684,CONTRADICTION,3.543846368789673
1685,ENTAILMENT,2.617173194885254
1686,ENTAILMENT,4.417603015899658
1688,NEUTRAL,3.2852396965026855
1689,ENTAILMENT,4.517099857330322
1692,ENTAILMENT,4.006331920623779
1693,ENTAILMENT,4.238183498382568
1695,ENTAILMENT,3.593818426132202
1696,ENTAILMENT,4.211948871612549
1698,ENTAILMENT,4.511285305023193
1699,ENTAILMENT,4.2034149169921875
1701,NEUTRAL,2.394015073776245
1704,ENTAILMENT,4.10283088684082
1709,NEUTRAL,1.376374363899231
1710,NEUTRAL,0.8688806891441345
1713,CONTRADICTION,3.6384618282318115
1717,ENTAILMENT,4.851059436798096
1718,NEUTRAL,4.124505519866943
1720,CONTRADICTION,4.099674224853516
1722,ENTAILMENT,4.97332239151001
1725,ENTAILMENT,4.0868120193481445
1726,CONTRADICTION,3.6314847469329834
1727,ENTAILMENT,4.546317100524902
1728,NEUTRAL,1.9631966352462769
1730,NEUTRAL,1.3100767135620117
1731,NEUTRAL,1.6437251567840576
1732,NEUTRAL,1.4769970178604126
1734,NEUTRAL,3.21476411819458
1735,CONTRADICTION,3.191606044769287
1737,CONTRADICTION,3.3201820850372314
1738,NEUTRAL,1.325141191482544
1739,NEUTRAL,2.2208926677703857
1740,NEUTRAL,1.3988455533981323
1742,NEUTRAL,1.4922609329223633
1743,ENTAILMENT,4.379232883453369
1744,CONTRADICTION,3.2200253009796143
1745,ENTAILMENT,4.251345157623291
1746,NEUTRAL,3.860426425933838
1748,ENTAILMENT,4.009305477142334
1749,ENTAILMENT,3.871647596359253
1750,ENTAILMENT,4.033091068267822
1752,ENTAILMENT,4.1563591957092285
1758,CONTRADICTION,3.6106467247009277
1760,NEUTRAL,3.8600287437438965
1761,ENTAILMENT,3.917970657348633
1762,ENTAILMENT,3.8759450912475586
1763,NEUTRAL,3.529012680053711
1764,ENTAILMENT,4.511965274810791
1767,NEUTRAL,3.798213243484497
1768,ENTAILMENT,4.104783535003662
1769,CONTRADICTION,3.627998113632202
1770,ENTAILMENT,4.223783016204834
1774,NEUTRAL,3.4854753017425537
1775,NEUTRAL,2.9043054580688477
1778,ENTAILMENT,4.534758567810059
1779,ENTAILMENT,4.405697345733643
1785,NEUTRAL,3.697430372238159
1786,NEUTRAL,3.903534412384033
1788,NEUTRAL,3.9823007583618164
1790,CONTRADICTION,3.291372299194336
1793,CONTRADICTION,2.860994815826416
1794,NEUTRAL,2.5460689067840576
1795,NEUTRAL,3.8879477977752686
1796,NEUTRAL,3.19321870803833
1797,NEUTRAL,2.7584409713745117
1799,NEUTRAL,3.0921106338500977
1800,ENTAILMENT,3.728656530380249
1801,ENTAILMENT,4.099954128265381
1802,ENTAILMENT,4.632181167602539
1803,CONTRADICTION,3.592320442199707
1804,NEUTRAL,3.674337387084961
1805,CONTRADICTION,3.6443982124328613
1806,NEUTRAL,2.8767669200897217
1810,NEUTRAL,2.889357566833496
1813,ENTAILMENT,4.453950881958008
1816,ENTAILMENT,4.680252552032471
1817,CONTRADICTION,3.4393138885498047
1819,NEUTRAL,4.058238983154297
1821,NEUTRAL,3.1095235347747803
1824,NEUTRAL,3.424984931945801
1826,ENTAILMENT,4.6380615234375
1827,NEUTRAL,3.399284601211548
1828,ENTAILMENT,3.7831430435180664
1831,ENTAILMENT,3.951127529144287
1833,NEUTRAL,2.2514028549194336
1834,NEUTRAL,2.118468999862671
1835,NEUTRAL,2.4107043743133545
1836,NEUTRAL,2.6871020793914795
1837,NEUTRAL,2.562045097351074
1838,NEUTRAL,2.4559264183044434
1843,CONTRADICTION,3.53462815284729
1845,NEUTRAL,1.0644854307174683
1848,NEUTRAL,1.3921698331832886
1850,ENTAILMENT,4.523545742034912
1855,NEUTRAL,3.8387627601623535
1856,NEUTRAL,3.765247344970703
1857,NEUTRAL,3.144209384918213
1858,NEUTRAL,3.713575601577759
1859,ENTAILMENT,4.407492160797119
1860,NEUTRAL,3.078779697418213
1862,ENTAILMENT,4.7520833015441895
1863,CONTRADICTION,3.286940336227417
1864,ENTAILMENT,3.7414746284484863
1865,CONTRADICTION,3.3679821491241455
1867,NEUTRAL,3.162726640701294
1868,CONTRADICTION,3.260287284851074
1870,NEUTRAL,2.639272928237915
1871,CONTRADICTION,3.430911064147949
1872,ENTAILMENT,4.593457221984863
1875,ENTAILMENT,3.3074588775634766
1880,ENTAILMENT,3.2808549404144287
1883,ENTAILMENT,3.730217456817627
1885,ENTAILMENT,4.8749189376831055
1889,NEUTRAL,3.487393379211426
1890,ENTAILMENT,3.5377469062805176
1891,NEUTRAL,4.081589221954346
1893,NEUTRAL,2.8541619777679443
1895,NEUTRAL,3.840460777282715
1896,NEUTRAL,3.826759099960327
1899,NEUTRAL,3.92997670173645
1901,CONTRADICTION,4.054811954498291
1902,NEUTRAL,3.1417951583862305
1903,NEUTRAL,0.7891603708267212
1905,NEUTRAL,2.166818857192993
1906,NEUTRAL,1.0607268810272217
1911,NEUTRAL,2.9871976375579834
1913,CONTRADICTION,3.5768332481384277
1914,NEUTRAL,3.9399819374084473
1915,NEUTRAL,1.1157370805740356
1916,NEUTRAL,1.2913684844970703
1917,NEUTRAL,0.7691391706466675
1920,NEUTRAL,1.855886459350586
1922,ENTAILMENT,4.752727508544922
1923,NEUTRAL,2.961287498474121
1924,NEUTRAL,3.4859707355499268
1925,ENTAILMENT,4.618062973022461
1926,CONTRADICTION,3.715162754058838
1928,NEUTRAL,1.6779286861419678
1929,NEUTRAL,1.2301805019378662
1930,NEUTRAL,1.9273037910461426
1931,NEUTRAL,1.0527427196502686
1932,NEUTRAL,1.9267832040786743
1933,NEUTRAL,1.2389410734176636
1937,ENTAILMENT,3.803793430328369
1938,NEUTRAL,3.9934756755828857
1941,NEUTRAL,0.9770041108131409
1945,CONTRADICTION,3.7238683700561523
1947,NEUTRAL,3.513155698776245
1950,NEUTRAL,1.840375542640686
1951,CONTRADICTION,1.6020277738571167
1953,ENTAILMENT,3.9643707275390625
1956,ENTAILMENT,4.427607536315918
1957,ENTAILMENT,3.65159273147583
1958,NEUTRAL,0.7555918097496033
1959,NEUTRAL,1.2145845890045166
1960,NEUTRAL,0.6029379367828369
1962,NEUTRAL,1.4336705207824707
1965,CONTRADICTION,3.864027976989746
1966,NEUTRAL,2.7072904109954834
1968,CONTRADICTION,3.6315340995788574
1971,NEUTRAL,3.3038697242736816
1973,ENTAILMENT,4.053762912750244
1976,ENTAILMENT,4.103250980377197
1977,ENTAILMENT,4.201545238494873
1979,ENTAILMENT,4.314396858215332
1980,ENTAILMENT,4.6341962814331055
1982,NEUTRAL,1.4138115644454956
1983,NEUTRAL,1.6069608926773071
1985,NEUTRAL,1.2917561531066895
1986,NEUTRAL,1.7316006422042847
1990,NEUTRAL,3.2482059001922607
1995,NEUTRAL,2.969365119934082
1997,NEUTRAL,3.4744818210601807
1998,NEUTRAL,2.7776262760162354
2002,ENTAILMENT,4.129260540008545
2003,NEUTRAL,4.294879913330078
2010,NEUTRAL,2.6832473278045654
2013,NEUTRAL,2.5918843746185303
2017,ENTAILMENT,4.705102920532227
2021,NEUTRAL,2.0484683513641357
2022,NEUTRAL,2.490912914276123
2026,NEUTRAL,2.5629916191101074
2028,NEUTRAL,4.079082012176514
2031,CONTRADICTION,3.3585760593414307
2032,CONTRADICTION,2.948166608810425
2033,NEUTRAL,2.85679030418396
2034,NEUTRAL,2.814946174621582
2036,NEUTRAL,3.461531400680542
2039,NEUTRAL,3.0845603942871094
2042,NEUTRAL,2.640089988708496
2043,ENTAILMENT,4.773077964782715
2044,CONTRADICTION,3.5592806339263916
2046,NEUTRAL,0.830382764339447
2048,NEUTRAL,1.992813229560852
2050,NEUTRAL,0.9730682373046875
2053,NEUTRAL,3.2580699920654297
2054,NEUTRAL,3.438276767730713
2057,CONTRADICTION,3.619394063949585
2060,ENTAILMENT,3.8711135387420654
2062,ENTAILMENT,3.675419569015503
2063,NEUTRAL,2.924715280532837
2065,CONTRADICTION,3.990943670272827
2069,NEUTRAL,3.587569236755371
2071,ENTAILMENT,3.790966272354126
2074,ENTAILMENT,3.544536828994751
2077,NEUTRAL,3.845759868621826
2083,NEUTRAL,3.163478374481201
2085,NEUTRAL,2.874176263809204
2093,ENTAILMENT,3.834397792816162
2095,NEUTRAL,1.6588789224624634
2099,NEUTRAL,2.700608730316162
2101,ENTAILMENT,3.9550235271453857
2106,ENTAILMENT,3.9764480590820312
2108,NEUTRAL,1.578043818473816
2110,NEUTRAL,1.3342068195343018
2111,NEUTRAL,0.7710915207862854
2114,NEUTRAL,3.791764259338379
2116,ENTAILMENT,3.2841103076934814
2120,ENTAILMENT,3.366274833679199
2126,NEUTRAL,3.6945412158966064
2127,ENTAILMENT,4.344712734222412
2128,CONTRADICTION,3.6069726943969727
2129,ENTAILMENT,4.719969749450684
2131,NEUTRAL,3.2834322452545166
2133,NEUTRAL,3.241941213607788
2134,CONTRADICTION,2.8955512046813965
2135,NEUTRAL,3.2851028442382812
2137,CONTRADICTION,3.498743772506714
2138,NEUTRAL,3.7077105045318604
2140,CONTRADICTION,3.55094313621521
2142,NEUTRAL,2.989135980606079
2143,NEUTRAL,2.5603268146514893
2147,NEUTRAL,2.896047592163086
2149,ENTAILMENT,4.0656514167785645
2151,NEUTRAL,4.198700904846191
2152,ENTAILMENT,4.579389572143555
2154,ENTAILMENT,4.112860202789307
2155,NEUTRAL,3.2903099060058594
2156,NEUTRAL,2.9619946479797363
2158,NEUTRAL,3.2360408306121826
2159,NEUTRAL,2.474529504776001
2160,NEUTRAL,3.461225748062134
2161,NEUTRAL,3.338710069656372
2168,ENTAILMENT,4.443042755126953
2169,NEUTRAL,3.396130084991455
2173,NEUTRAL,3.4517264366149902
2174,ENTAILMENT,4.3501877784729
2177,CONTRADICTION,2.9555916786193848
2178,ENTAILMENT,3.984423875808716
2182,ENTAILMENT,4.34859561920166
2185,CONTRADICTION,3.5881149768829346
2186,ENTAILMENT,4.119082450866699
2187,CONTRADICTION,3.6708455085754395
2189,ENTAILMENT,3.840097665786743
2190,ENTAILMENT,4.1657843589782715
2191,ENTAILMENT,4.068017482757568
2193,NEUTRAL,3.37880802154541
2194,ENTAILMENT,4.670681476593018
2197,CONTRADICTION,3.0341389179229736
2200,NEUTRAL,3.4829132556915283
2201,ENTAILMENT,2.968878746032715
2204,NEUTRAL,3.809601306915283
2206,NEUTRAL,4.200906753540039
2209,NEUTRAL,4.052724361419678
2211,NEUTRAL,3.892463445663452
2214,NEUTRAL,4.242103576660156
2216,NEUTRAL,3.7070624828338623
2219,CONTRADICTION,3.9706733226776123
2220,ENTAILMENT,3.8682425022125244
2223,NEUTRAL,3.390333890914917
2224,NEUTRAL,3.167120933532715
2225,ENTAILMENT,3.8225810527801514
2227,CONTRADICTION,3.317135810852051
2230,ENTAILMENT,3.9536116123199463
2237,ENTAILMENT,4.071699142456055
2241,NEUTRAL,2.764139413833618
2244,NEUTRAL,3.6483805179595947
2245,ENTAILMENT,3.497675895690918
2246,ENTAILMENT,4.500786781311035
2248,ENTAILMENT,4.699691295623779
2249,CONTRADICTION,3.6910064220428467
2254,ENTAILMENT,4.349099159240723
2255,ENTAILMENT,4.192539691925049
2256,NEUTRAL,3.2829251289367676
2257,ENTAILMENT,4.324856281280518
2258,CONTRADICTION,3.701885223388672
2262,NEUTRAL,2.399735689163208
2265,CONTRADICTION,3.4308109283447266
2267,CONTRADICTION,3.2140402793884277
2268,ENTAILMENT,3.6850664615631104
2269,CONTRADICTION,3.0970051288604736
2270,ENTAILMENT,3.8883514404296875
2271,CONTRADICTION,3.0472145080566406
2273,ENTAILMENT,4.109255790710449
2276,NEUTRAL,4.475335121154785
2278,ENTAILMENT,3.260451316833496
2279,ENTAILMENT,3.0659124851226807
2280,NEUTRAL,3.6034348011016846
2283,CONTRADICTION,3.400841236114502
2285,CONTRADICTION,3.3925137519836426
2290,ENTAILMENT,4.7858991622924805
2292,CONTRADICTION,3.6127710342407227
2293,ENTAILMENT,4.47804594039917
2294,NEUTRAL,3.6950252056121826
2295,ENTAILMENT,4.434741020202637
2296,NEUTRAL,3.679133176803589
2298,CONTRADICTION,3.4812653064727783
2300,ENTAILMENT,4.687984943389893
2301,NEUTRAL,3.7611258029937744
2306,NEUTRAL,3.5097579956054688
2312,NEUTRAL,2.9973254203796387
2313,CONTRADICTION,3.4741129875183105
2320,NEUTRAL,3.4478557109832764
2321,ENTAILMENT,4.2219977378845215
2323,NEUTRAL,3.899928092956543
2324,NEUTRAL,3.5250399112701416
2325,ENTAILMENT,4.797250270843506
2326,CONTRADICTION,3.683931350708008
2328,ENTAILMENT,4.797250270843506
2331,ENTAILMENT,4.821508407592773
2335,ENTAILMENT,4.560645580291748
2336,CONTRADICTION,3.4771921634674072
2337,ENTAILMENT,4.356522083282471
2342,NEUTRAL,3.681330442428589
2343,NEUTRAL,3.290114164352417
2345,ENTAILMENT,3.0349345207214355
2346,ENTAILMENT,4.5576300621032715
2347,NEUTRAL,3.700263261795044
2349,ENTAILMENT,4.6600751876831055
2353,NEUTRAL,2.671004295349121
2354,NEUTRAL,2.8288254737854004
2355,NEUTRAL,2.053924560546875
2356,NEUTRAL,2.676358938217163
2357,NEUTRAL,4.1222639083862305
2361,CONTRADICTION,3.809630870819092
2367,ENTAILMENT,3.5200061798095703
2370,ENTAILMENT,4.611913204193115
2371,CONTRADICTION,3.8846383094787598
2372,ENTAILMENT,4.3049845695495605
2373,CONTRADICTION,3.6860108375549316
2376,ENTAILMENT,4.150715351104736
2378,NEUTRAL,3.8176376819610596
2379,ENTAILMENT,4.4638471603393555
2380,CONTRADICTION,3.4429173469543457
2382,CONTRADICTION,3.133085012435913
2384,NEUTRAL,2.99798583984375
2387,NEUTRAL,3.8225061893463135
2389,ENTAILMENT,4.4242095947265625
2390,CONTRADICTION,3.5850462913513184
2393,NEUTRAL,3.9930319786071777
2394,NEUTRAL,3.952845335006714
2395,NEUTRAL,3.7005765438079834
2396,ENTAILMENT,4.7956953048706055
2398,CONTRADICTION,3.4655063152313232
2399,ENTAILMENT,4.667479991912842
2403,ENTAILMENT,3.954770088195801
2406,NEUTRAL,4.2080512046813965
2408,ENTAILMENT,4.0964508056640625
2411,NEUTRAL,2.3768019676208496
2412,NEUTRAL,1.9536620378494263
2416,CONTRADICTION,3.4073243141174316
2417,ENTAILMENT,4.31794548034668
2418,ENTAILMENT,4.241174697875977
2419,CONTRADICTION,3.74359393119812
2420,NEUTRAL,3.9165542125701904
2421,NEUTRAL,3.450251579284668
2424,NEUTRAL,4.068681240081787
2425,NEUTRAL,4.113205909729004
2427,NEUTRAL,3.136829137802124
2428,ENTAILMENT,4.741638660430908
2432,NEUTRAL,3.2871031761169434
2433,NEUTRAL,3.127254009246826
2434,NEUTRAL,3.873997449874878
2435,ENTAILMENT,4.598697662353516
2437,ENTAILMENT,4.549651622772217
2439,CONTRADICTION,3.6322021484375
2442,ENTAILMENT,4.52816104888916
2443,NEUTRAL,1.966744065284729
2444,ENTAILMENT,4.380406379699707
2446,ENTAILMENT,3.947112560272217
2448,ENTAILMENT,4.238988399505615
2449,NEUTRAL,3.995603561401367
2451,NEUTRAL,3.3374617099761963
2452,NEUTRAL,3.410885810852051
2453,ENTAILMENT,3.7258388996124268
2454,ENTAILMENT,3.5259318351745605
2460,NEUTRAL,3.6966545581817627
2461,ENTAILMENT,4.391250133514404
2462,CONTRADICTION,3.677274703979492
2463,ENTAILMENT,4.213415145874023
2464,NEUTRAL,3.812088966369629
2468,ENTAILMENT,4.331953525543213
2469,NEUTRAL,3.187091588973999
2470,ENTAILMENT,4.548011302947998
2471,NEUTRAL,3.4227805137634277
2473,NEUTRAL,3.1890065670013428
2475,NEUTRAL,3.1944782733917236
2477,ENTAILMENT,3.574644088745117
2478,NEUTRAL,3.1195740699768066
2479,ENTAILMENT,4.767414569854736
2480,CONTRADICTION,3.6207120418548584
2481,ENTAILMENT,3.8521928787231445
2482,NEUTRAL,3.0213241577148438
2483,NEUTRAL,2.8125901222229004
2484,NEUTRAL,2.3072566986083984
2487,NEUTRAL,2.177102565765381
2489,CONTRADICTION,3.58665132522583
2490,NEUTRAL,2.4459173679351807
2492,NEUTRAL,2.0716593265533447
2493,NEUTRAL,3.2913818359375
2498,ENTAILMENT,4.74072790145874
2501,NEUTRAL,1.514654278755188
2502,NEUTRAL,1.9814780950546265
2503,NEUTRAL,2.232417583465576
2504,NEUTRAL,2.6845734119415283
2507,CONTRADICTION,3.376063108444214
2511,NEUTRAL,3.979970932006836
2512,NEUTRAL,3.492002010345459
2513,NEUTRAL,3.83988618850708
2516,NEUTRAL,3.937060832977295
2517,ENTAILMENT,4.5941481590271
2519,ENTAILMENT,4.590712547302246
2520,CONTRADICTION,3.7402942180633545
2522,NEUTRAL,3.3286170959472656
2523,CONTRADICTION,2.7988040447235107
2524,NEUTRAL,3.4864776134490967
2526,NEUTRAL,3.1419923305511475
2528,ENTAILMENT,4.512302875518799
2531,NEUTRAL,3.2252678871154785
2532,ENTAILMENT,4.172706604003906
2533,NEUTRAL,3.0815134048461914
2534,ENTAILMENT,4.196697235107422
2536,ENTAILMENT,4.22713041305542
2537,ENTAILMENT,4.739486217498779
2541,ENTAILMENT,4.1701812744140625
2542,CONTRADICTION,3.3296236991882324
2546,ENTAILMENT,4.123803615570068
2547,CONTRADICTION,3.567183494567871
2548,ENTAILMENT,4.479969501495361
2550,ENTAILMENT,3.9192912578582764
2552,ENTAILMENT,3.6481165885925293
2556,NEUTRAL,3.3706130981445312
2558,NEUTRAL,3.26589298248291
2559,ENTAILMENT,3.934748411178589
2560,NEUTRAL,3.1143181324005127
2562,NEUTRAL,3.1888742446899414
2563,ENTAILMENT,4.268305778503418
2564,NEUTRAL,3.6440742015838623
2565,CONTRADICTION,3.560886859893799
2567,NEUTRAL,2.4892921447753906
2568,NEUTRAL,2.920013666152954
2570,NEUTRAL,3.0799591541290283
2571,NEUTRAL,2.530587673187256
2573,ENTAILMENT,4.271064758300781
2575,ENTAILMENT,4.625890254974365
2576,CONTRADICTION,3.6563758850097656
2580,CONTRADICTION,3.480529308319092
2581,ENTAILMENT,3.9261770248413086
2584,ENTAILMENT,4.670003890991211
2585,CONTRADICTION,3.6653168201446533
2586,ENTAILMENT,4.565072536468506
2587,NEUTRAL,3.6027472019195557
2595,ENTAILMENT,4.347822666168213
2598,NEUTRAL,3.924922466278076
2600,NEUTRAL,3.881251335144043
2603,CONTRADICTION,3.28991961479187
2605,CONTRADICTION,3.6009926795959473
2607,NEUTRAL,3.5317208766937256
2609,NEUTRAL,3.512728452682495
2610,NEUTRAL,4.030658721923828
2611,CONTRADICTION,3.454003095626831
2612,NEUTRAL,4.028103351593018
2613,ENTAILMENT,4.5536909103393555
2614,CONTRADICTION,3.5309441089630127
2616,NEUTRAL,3.4536383152008057
2617,NEUTRAL,4.290705680847168
2618,NEUTRAL,3.050574779510498
2620,CONTRADICTION,3.4652819633483887
2621,NEUTRAL,4.279914379119873
2624,NEUTRAL,3.5341453552246094
2629,ENTAILMENT,4.2936553955078125
2631,ENTAILMENT,3.636716365814209
2633,ENTAILMENT,4.310262203216553
2635,ENTAILMENT,4.22072696685791
2639,NEUTRAL,2.2857589721679688
2641,ENTAILMENT,4.036056041717529
2642,NEUTRAL,2.661979913711548
2644,ENTAILMENT,4.695247173309326
2645,CONTRADICTION,3.444981813430786
2646,ENTAILMENT,4.534367561340332
2647,CONTRADICTION,3.536342144012451
2648,NEUTRAL,3.2245984077453613
2649,NEUTRAL,2.24585223197937
2652,NEUTRAL,2.7343192100524902
2653,ENTAILMENT,4.1997761726379395
2658,NEUTRAL,2.481426954269409
2659,CONTRADICTION,2.1162383556365967
2661,NEUTRAL,2.378931760787964
2663,NEUTRAL,2.3480892181396484
2665,NEUTRAL,4.036175727844238
2667,CONTRADICTION,3.8696095943450928
2669,NEUTRAL,2.9329206943511963
2671,NEUTRAL,3.4300999641418457
2674,NEUTRAL,3.6664538383483887
2676,NEUTRAL,3.7343294620513916
2677,NEUTRAL,3.5760738849639893
2681,ENTAILMENT,3.7534990310668945
2683,ENTAILMENT,3.6723246574401855
2685,CONTRADICTION,3.620917797088623
2686,ENTAILMENT,4.799985885620117
2690,NEUTRAL,3.7910561561584473
2693,ENTAILMENT,4.254887580871582
2694,CONTRADICTION,3.50528883934021
2695,ENTAILMENT,4.508829116821289
2697,ENTAILMENT,4.316762447357178
2698,CONTRADICTION,3.9822561740875244
2699,ENTAILMENT,4.139429092407227
2700,NEUTRAL,3.201456308364868
2706,ENTAILMENT,4.559031963348389
2717,NEUTRAL,2.6512749195098877
2719,NEUTRAL,2.9178733825683594
2723,CONTRADICTION,3.614696979522705
2725,NEUTRAL,3.3167853355407715
2727,NEUTRAL,1.2744582891464233
2729,NEUTRAL,1.0964057445526123
2732,NEUTRAL,1.5585793256759644
2733,ENTAILMENT,4.620970726013184
2736,CONTRADICTION,3.5888798236846924
2737,NEUTRAL,3.3013174533843994
2740,NEUTRAL,2.815656900405884
2742,ENTAILMENT,4.258427619934082
2743,CONTRADICTION,3.3284757137298584
2745,NEUTRAL,3.5535342693328857
2746,ENTAILMENT,4.360115051269531
2747,NEUTRAL,3.3802640438079834
2749,CONTRADICTION,3.0554471015930176
2750,ENTAILMENT,4.274087905883789
2753,NEUTRAL,4.429976940155029
2759,ENTAILMENT,4.030858039855957
2760,ENTAILMENT,3.9332573413848877
2762,NEUTRAL,3.38525652885437
2767,NEUTRAL,2.7177348136901855
2769,ENTAILMENT,4.477660655975342
2771,ENTAILMENT,4.474814414978027
2773,NEUTRAL,3.4533612728118896
2780,ENTAILMENT,4.762986183166504
2781,NEUTRAL,3.6270666122436523
2782,ENTAILMENT,3.896718978881836
2785,CONTRADICTION,3.5953478813171387
2786,ENTAILMENT,3.906147003173828
2790,CONTRADICTION,3.500631093978882
2793,ENTAILMENT,4.282096862792969
2794,NEUTRAL,3.434983253479004
2796,NEUTRAL,3.5540385246276855
2798,ENTAILMENT,4.509754657745361
2801,CONTRADICTION,3.644968032836914
2804,NEUTRAL,3.1407761573791504
2805,NEUTRAL,2.503324508666992
2806,NEUTRAL,3.1179633140563965
2808,NEUTRAL,3.647456169128418
2810,NEUTRAL,3.7819950580596924
2814,NEUTRAL,3.4671051502227783
2816,ENTAILMENT,4.099335670471191
2819,ENTAILMENT,4.607353210449219
2820,NEUTRAL,3.506303548812866
2823,NEUTRAL,2.9677531719207764
2824,NEUTRAL,2.157609701156616
2825,NEUTRAL,3.087669849395752
2826,NEUTRAL,2.79085111618042
2830,CONTRADICTION,3.3183181285858154
2831,ENTAILMENT,3.75490140914917
2832,NEUTRAL,2.9538466930389404
2833,ENTAILMENT,3.727750301361084
2834,ENTAILMENT,3.5124173164367676
2835,ENTAILMENT,3.7247090339660645
2836,ENTAILMENT,3.9878313541412354
2840,ENTAILMENT,4.033660411834717
2841,NEUTRAL,2.6570205688476562
2843,CONTRADICTION,2.980070114135742
2846,CONTRADICTION,3.456486463546753
2847,ENTAILMENT,4.162961483001709
2848,CONTRADICTION,3.474055767059326
2849,ENTAILMENT,3.8436295986175537
2852,CONTRADICTION,3.3661930561065674
2855,CONTRADICTION,3.583099365234375
