pair_ID,entailment_judgment
2536,ENTAILMENT
2537,NEUTRAL
2541,NEUTRAL
2542,CONTRADICTION
2546,NEUTRAL
2547,CONTRADICTION
2548,NEUTRAL
2550,NEUTRAL
2552,NEUTRAL
2556,NEUTRAL
2558,NEUTRAL
2559,NEUTRAL
2560,NEUTRAL
2562,ENTAILMENT
2563,ENTAILMENT
2564,ENTAILMENT
2565,CONTRADICTION
2567,NEUTRAL
2568,ENTAILMENT
2570,NEUTRAL
2571,CONTRADICTION
2573,NEUTRAL
2575,ENTAILMENT
2576,CONTRADICTION
2580,CONTRADICTION
2581,ENTAILMENT
2584,NEUTRAL
2585,NEUTRAL
2586,NEUTRAL
2587,CONTRADICTION
2595,NEUTRAL
2598,NEUTRAL
2600,ENTAILMENT
2603,CONTRADICTION
2605,CONTRADICTION
2607,ENTAILMENT
2609,ENTAILMENT
2610,ENTAILMENT
2611,CONTRADICTION
2612,NEUTRAL
2613,NEUTRAL
2614,CONTRADICTION
2616,NEUTRAL
2617,NEUTRAL
2618,NEUTRAL
2620,CONTRADICTION
2621,NEUTRAL
2624,NEUTRAL
2629,ENTAILMENT
2631,NEUTRAL
2633,NEUTRAL
2635,NEUTRAL
2639,NEUTRAL
2641,NEUTRAL
2642,NEUTRAL
2644,NEUTRAL
2645,NEUTRAL
2646,ENTAILMENT
2647,CONTRADICTION
2648,ENTAILMENT
2649,NEUTRAL
2652,NEUTRAL
2653,ENTAILMENT
2658,ENTAILMENT
2659,CONTRADICTION
2661,ENTAILMENT
2663,NEUTRAL
2665,ENTAILMENT
2667,NEUTRAL
2669,ENTAILMENT
2671,NEUTRAL
2674,NEUTRAL
2676,ENTAILMENT
2677,ENTAILMENT
2681,NEUTRAL
2683,NEUTRAL
2685,NEUTRAL
2686,NEUTRAL
2690,NEUTRAL
2693,NEUTRAL
2694,NEUTRAL
2695,ENTAILMENT
2697,ENTAILMENT
2698,CONTRADICTION
2699,ENTAILMENT
2700,NEUTRAL
2706,ENTAILMENT
2717,CONTRADICTION
2719,NEUTRAL
2723,NEUTRAL
2725,NEUTRAL
2727,NEUTRAL
2729,NEUTRAL
2732,NEUTRAL
2733,ENTAILMENT
2736,CONTRADICTION
2737,ENTAILMENT
2740,NEUTRAL
2742,ENTAILMENT
2743,CONTRADICTION
2745,NEUTRAL
2746,NEUTRAL
2747,NEUTRAL
2749,CONTRADICTION
2750,ENTAILMENT
2753,NEUTRAL
2759,NEUTRAL
2760,NEUTRAL
2762,NEUTRAL
2767,NEUTRAL
2769,ENTAILMENT
2771,ENTAILMENT
2773,NEUTRAL
2780,NEUTRAL
2781,NEUTRAL
2782,NEUTRAL
2785,CONTRADICTION
2786,ENTAILMENT
2790,CONTRADICTION
2793,ENTAILMENT
2794,CONTRADICTION
2796,CONTRADICTION
2798,NEUTRAL
2801,CONTRADICTION
2804,NEUTRAL
2805,NEUTRAL
2806,NEUTRAL
2808,ENTAILMENT
2810,ENTAILMENT
2814,ENTAILMENT
2816,NEUTRAL
2819,NEUTRAL
2820,NEUTRAL
2823,NEUTRAL
2824,NEUTRAL
2825,NEUTRAL
2826,NEUTRAL
2830,CONTRADICTION
2831,ENTAILMENT
2832,CONTRADICTION
2833,ENTAILMENT
2834,CONTRADICTION
2835,ENTAILMENT
2836,NEUTRAL
2840,ENTAILMENT
2841,NEUTRAL
2843,CONTRADICTION
2846,CONTRADICTION
2847,ENTAILMENT
2848,CONTRADICTION
2849,ENTAILMENT
2852,CONTRADICTION
2855,CONTRADICTION
2858,NEUTRAL
2859,NEUTRAL
2866,NEUTRAL
2869,ENTAILMENT
2871,ENTAILMENT
2872,NEUTRAL
2873,CONTRADICTION
2876,ENTAILMENT
2877,CONTRADICTION
2878,NEUTRAL
2880,NEUTRAL
2882,NEUTRAL
2884,CONTRADICTION
2885,ENTAILMENT
2887,ENTAILMENT
2888,NEUTRAL
2889,NEUTRAL
2892,ENTAILMENT
2893,CONTRADICTION
2895,CONTRADICTION
2897,NEUTRAL
2901,ENTAILMENT
2902,NEUTRAL
2904,ENTAILMENT
2906,NEUTRAL
2912,NEUTRAL
2914,NEUTRAL
2921,ENTAILMENT
2922,CONTRADICTION
2923,ENTAILMENT
2925,ENTAILMENT
2928,ENTAILMENT
2929,CONTRADICTION
2931,CONTRADICTION
2934,NEUTRAL
2940,NEUTRAL
2942,NEUTRAL
2944,NEUTRAL
2946,ENTAILMENT
2947,ENTAILMENT
2948,NEUTRAL
2949,CONTRADICTION
2950,ENTAILMENT
2953,ENTAILMENT
2954,ENTAILMENT
2962,NEUTRAL
2963,NEUTRAL
2973,ENTAILMENT
2975,ENTAILMENT
2978,NEUTRAL
2979,NEUTRAL
2982,NEUTRAL
2985,NEUTRAL
2986,ENTAILMENT
2987,CONTRADICTION
2990,ENTAILMENT
2991,NEUTRAL
2993,CONTRADICTION
2999,ENTAILMENT
3000,CONTRADICTION
3001,ENTAILMENT
3003,NEUTRAL
3004,ENTAILMENT
3006,ENTAILMENT
3008,ENTAILMENT
3009,ENTAILMENT
3011,ENTAILMENT
3012,ENTAILMENT
3013,CONTRADICTION
3017,NEUTRAL
3020,NEUTRAL
3021,NEUTRAL
3023,NEUTRAL
3025,ENTAILMENT
3026,NEUTRAL
3028,NEUTRAL
3029,CONTRADICTION
3030,NEUTRAL
3032,NEUTRAL
3034,CONTRADICTION
3035,ENTAILMENT
3037,ENTAILMENT
3040,CONTRADICTION
3044,NEUTRAL
3045,NEUTRAL
3048,NEUTRAL
3051,NEUTRAL
3052,CONTRADICTION
3053,ENTAILMENT
3055,ENTAILMENT
3056,NEUTRAL
3057,NEUTRAL
3058,CONTRADICTION
3060,ENTAILMENT
3063,ENTAILMENT
3064,CONTRADICTION
3066,NEUTRAL
3067,ENTAILMENT
3070,ENTAILMENT
3074,ENTAILMENT
3075,ENTAILMENT
3076,ENTAILMENT
3077,ENTAILMENT
3078,CONTRADICTION
3080,ENTAILMENT
3082,NEUTRAL
3083,NEUTRAL
3084,NEUTRAL
3086,ENTAILMENT
3087,NEUTRAL
3088,NEUTRAL
3089,ENTAILMENT
3090,CONTRADICTION
3093,NEUTRAL
3095,ENTAILMENT
3096,CONTRADICTION
3099,CONTRADICTION
3101,NEUTRAL
3103,ENTAILMENT
3104,NEUTRAL
3106,NEUTRAL
3108,ENTAILMENT
3109,NEUTRAL
3112,ENTAILMENT
3113,ENTAILMENT
3115,ENTAILMENT
3116,CONTRADICTION
3117,NEUTRAL
3118,ENTAILMENT
3119,ENTAILMENT
3120,ENTAILMENT
3124,ENTAILMENT
3125,ENTAILMENT
3127,NEUTRAL
3128,NEUTRAL
3131,NEUTRAL
3133,NEUTRAL
3135,NEUTRAL
3136,NEUTRAL
3137,CONTRADICTION
3138,NEUTRAL
3139,ENTAILMENT
3141,ENTAILMENT
3142,NEUTRAL
3144,CONTRADICTION
3145,ENTAILMENT
3146,NEUTRAL
3147,NEUTRAL
3148,NEUTRAL
3149,NEUTRAL
3151,NEUTRAL
3152,NEUTRAL
3154,NEUTRAL
3155,NEUTRAL
3159,CONTRADICTION
3160,NEUTRAL
3163,NEUTRAL
3167,NEUTRAL
3168,NEUTRAL
3169,NEUTRAL
3171,ENTAILMENT
3172,CONTRADICTION
3173,NEUTRAL
3175,ENTAILMENT
3176,ENTAILMENT
3177,NEUTRAL
3178,ENTAILMENT
3179,CONTRADICTION
3180,ENTAILMENT
3183,NEUTRAL
3184,NEUTRAL
3185,NEUTRAL
3189,NEUTRAL
3190,NEUTRAL
3191,NEUTRAL
3193,NEUTRAL
3194,ENTAILMENT
3195,CONTRADICTION
3196,ENTAILMENT
3197,CONTRADICTION
3198,ENTAILMENT
3199,CONTRADICTION
3204,NEUTRAL
3205,NEUTRAL
3206,CONTRADICTION
3207,NEUTRAL
3209,ENTAILMENT
3210,NEUTRAL
3211,NEUTRAL
3212,NEUTRAL
3215,CONTRADICTION
3216,ENTAILMENT
3219,ENTAILMENT
3220,ENTAILMENT
3225,NEUTRAL
3226,NEUTRAL
3229,NEUTRAL
3231,NEUTRAL
3233,NEUTRAL
3234,ENTAILMENT
3235,ENTAILMENT
3236,NEUTRAL
3237,CONTRADICTION
3239,NEUTRAL
3240,CONTRADICTION
3241,ENTAILMENT
3244,NEUTRAL
3245,NEUTRAL
3246,CONTRADICTION
3247,NEUTRAL
3249,NEUTRAL
3251,NEUTRAL
3259,NEUTRAL
3263,NEUTRAL
3266,NEUTRAL
3267,NEUTRAL
3268,NEUTRAL
3269,CONTRADICTION
3270,NEUTRAL
3276,NEUTRAL
3279,NEUTRAL
3282,NEUTRAL
3284,ENTAILMENT
3289,NEUTRAL
3290,ENTAILMENT
3293,NEUTRAL
3295,NEUTRAL
3296,NEUTRAL
3297,NEUTRAL
3300,NEUTRAL
3301,NEUTRAL
3302,ENTAILMENT
3305,ENTAILMENT
3306,ENTAILMENT
3307,NEUTRAL
3308,NEUTRAL
3309,CONTRADICTION
3310,ENTAILMENT
3312,NEUTRAL
3315,NEUTRAL
3317,NEUTRAL
3318,NEUTRAL
3320,NEUTRAL
3323,NEUTRAL
3326,ENTAILMENT
3328,NEUTRAL
3331,CONTRADICTION
3333,NEUTRAL
3334,ENTAILMENT
3335,NEUTRAL
3337,NEUTRAL
3341,CONTRADICTION
3343,ENTAILMENT
3348,ENTAILMENT
3350,ENTAILMENT
3352,NEUTRAL
3354,ENTAILMENT
3355,NEUTRAL
3360,NEUTRAL
3365,NEUTRAL
3377,CONTRADICTION
3379,NEUTRAL
3380,NEUTRAL
3381,CONTRADICTION
3383,ENTAILMENT
3387,CONTRADICTION
3388,NEUTRAL
3390,ENTAILMENT
3391,CONTRADICTION
3392,ENTAILMENT
3393,NEUTRAL
3394,CONTRADICTION
3399,ENTAILMENT
3401,ENTAILMENT
3402,NEUTRAL
3403,NEUTRAL
3404,ENTAILMENT
3406,ENTAILMENT
3408,NEUTRAL
3409,NEUTRAL
3410,NEUTRAL
3415,NEUTRAL
3417,NEUTRAL
3419,NEUTRAL
3421,NEUTRAL
3423,CONTRADICTION
3430,NEUTRAL
3431,NEUTRAL
3434,CONTRADICTION
3439,ENTAILMENT
3441,NEUTRAL
3442,NEUTRAL
3445,NEUTRAL
3446,NEUTRAL
3447,NEUTRAL
3449,NEUTRAL
3450,NEUTRAL
3455,ENTAILMENT
3456,CONTRADICTION
3457,ENTAILMENT
3458,CONTRADICTION
3463,NEUTRAL
3464,NEUTRAL
3466,ENTAILMENT
3469,ENTAILMENT
3470,NEUTRAL
3473,NEUTRAL
3474,NEUTRAL
3475,CONTRADICTION
3476,NEUTRAL
3477,NEUTRAL
3478,NEUTRAL
3481,CONTRADICTION
3482,NEUTRAL
3483,NEUTRAL
3489,ENTAILMENT
3490,NEUTRAL
3493,NEUTRAL
3497,NEUTRAL
3498,NEUTRAL
3499,NEUTRAL
3502,NEUTRAL
3506,NEUTRAL
3509,CONTRADICTION
3513,NEUTRAL
3515,ENTAILMENT
3519,ENTAILMENT
3520,CONTRADICTION
3521,NEUTRAL
3522,NEUTRAL
3523,NEUTRAL
3524,NEUTRAL
3525,CONTRADICTION
3526,NEUTRAL
3527,NEUTRAL
3531,NEUTRAL
3532,ENTAILMENT
3535,NEUTRAL
3540,NEUTRAL
3545,NEUTRAL
3550,NEUTRAL
3551,NEUTRAL
3553,ENTAILMENT
3555,ENTAILMENT
3557,NEUTRAL
3558,ENTAILMENT
3559,ENTAILMENT
3560,NEUTRAL
3562,CONTRADICTION
3563,NEUTRAL
3564,ENTAILMENT
3570,CONTRADICTION
3573,ENTAILMENT
3575,NEUTRAL
3578,CONTRADICTION
3581,ENTAILMENT
3583,ENTAILMENT
3585,CONTRADICTION
3587,NEUTRAL
3588,NEUTRAL
3590,NEUTRAL
3591,CONTRADICTION
3593,ENTAILMENT
3594,NEUTRAL
3595,NEUTRAL
3596,CONTRADICTION
3597,NEUTRAL
3599,CONTRADICTION
3600,ENTAILMENT
3601,ENTAILMENT
3604,NEUTRAL
3605,NEUTRAL
3606,NEUTRAL
3608,NEUTRAL
3609,NEUTRAL
3610,CONTRADICTION
3612,ENTAILMENT
3613,NEUTRAL
3615,NEUTRAL
3616,NEUTRAL
3617,NEUTRAL
3619,NEUTRAL
3621,NEUTRAL
3622,NEUTRAL
3628,ENTAILMENT
3631,ENTAILMENT
3632,ENTAILMENT
3634,ENTAILMENT
3636,NEUTRAL
3637,NEUTRAL
3641,NEUTRAL
3642,CONTRADICTION
3644,NEUTRAL
3645,NEUTRAL
3648,CONTRADICTION
3652,NEUTRAL
3654,NEUTRAL
3655,NEUTRAL
3656,NEUTRAL
3659,NEUTRAL
3660,NEUTRAL
3662,NEUTRAL
3663,ENTAILMENT
3664,CONTRADICTION
3665,NEUTRAL
3667,NEUTRAL
3671,NEUTRAL
3674,NEUTRAL
3675,NEUTRAL
3676,NEUTRAL
3677,NEUTRAL
3678,NEUTRAL
3679,NEUTRAL
3681,NEUTRAL
3683,NEUTRAL
3688,ENTAILMENT
3698,ENTAILMENT
3700,NEUTRAL
3704,ENTAILMENT
3706,ENTAILMENT
3714,ENTAILMENT
3715,ENTAILMENT
3716,ENTAILMENT
3717,CONTRADICTION
3722,CONTRADICTION
3723,ENTAILMENT
3724,CONTRADICTION
3726,CONTRADICTION
3729,NEUTRAL
3730,NEUTRAL
3731,NEUTRAL
3732,NEUTRAL
3734,NEUTRAL
3735,NEUTRAL
3738,NEUTRAL
3741,NEUTRAL
3744,CONTRADICTION
3745,NEUTRAL
3749,NEUTRAL
3754,ENTAILMENT
3757,CONTRADICTION
3760,CONTRADICTION
3763,NEUTRAL
3764,NEUTRAL
3768,ENTAILMENT
3769,ENTAILMENT
3771,CONTRADICTION
3772,ENTAILMENT
3773,CONTRADICTION
3775,ENTAILMENT
3778,NEUTRAL
3782,NEUTRAL
3786,NEUTRAL
3787,NEUTRAL
3791,NEUTRAL
3792,NEUTRAL
3793,CONTRADICTION
3794,NEUTRAL
3796,CONTRADICTION
3798,ENTAILMENT
3802,CONTRADICTION
3806,ENTAILMENT
3808,NEUTRAL
3810,NEUTRAL
3811,NEUTRAL
3813,NEUTRAL
3815,NEUTRAL
3816,NEUTRAL
3817,NEUTRAL
3818,NEUTRAL
3819,NEUTRAL
3822,NEUTRAL
3824,NEUTRAL
3829,NEUTRAL
3830,NEUTRAL
3832,NEUTRAL
3833,NEUTRAL
3835,NEUTRAL
3837,ENTAILMENT
3841,CONTRADICTION
3842,ENTAILMENT
3843,NEUTRAL
3848,ENTAILMENT
3849,CONTRADICTION
3850,ENTAILMENT
3851,NEUTRAL
3854,NEUTRAL
3858,NEUTRAL
3859,NEUTRAL
3863,NEUTRAL
3865,NEUTRAL
3867,NEUTRAL
3875,NEUTRAL
3876,NEUTRAL
3877,NEUTRAL
3878,NEUTRAL
3879,CONTRADICTION
3881,NEUTRAL
3888,NEUTRAL
3889,NEUTRAL
3890,NEUTRAL
3891,ENTAILMENT
3894,NEUTRAL
3896,NEUTRAL
3900,NEUTRAL
3902,NEUTRAL
3906,NEUTRAL
3907,ENTAILMENT
3911,ENTAILMENT
3913,CONTRADICTION
3916,ENTAILMENT
3918,ENTAILMENT
3919,CONTRADICTION
3923,NEUTRAL
3925,ENTAILMENT
3926,NEUTRAL
3927,NEUTRAL
3928,NEUTRAL
3931,NEUTRAL
3932,ENTAILMENT
3933,NEUTRAL
3937,NEUTRAL
3944,CONTRADICTION
3945,ENTAILMENT
3946,CONTRADICTION
3950,NEUTRAL
3952,NEUTRAL
3953,NEUTRAL
3954,ENTAILMENT
3959,NEUTRAL
3960,NEUTRAL
3962,NEUTRAL
3963,NEUTRAL
3964,NEUTRAL
3965,NEUTRAL
3966,CONTRADICTION
3967,NEUTRAL
3968,CONTRADICTION
3969,NEUTRAL
3971,NEUTRAL
3974,NEUTRAL
3975,ENTAILMENT
3977,NEUTRAL
3978,ENTAILMENT
3979,CONTRADICTION
3981,ENTAILMENT
3983,ENTAILMENT
3988,NEUTRAL
3991,CONTRADICTION
3997,NEUTRAL
4000,ENTAILMENT
4003,NEUTRAL
4005,NEUTRAL
4008,NEUTRAL
4009,NEUTRAL
4010,NEUTRAL
4016,NEUTRAL
4018,ENTAILMENT
4019,NEUTRAL
4022,CONTRADICTION
4023,NEUTRAL
4024,ENTAILMENT
4025,ENTAILMENT
4026,NEUTRAL
4027,ENTAILMENT
4029,NEUTRAL
4030,NEUTRAL
4032,NEUTRAL
4035,NEUTRAL
4039,NEUTRAL
4042,NEUTRAL
4044,NEUTRAL
4048,NEUTRAL
4051,ENTAILMENT
4052,NEUTRAL
4053,ENTAILMENT
4055,CONTRADICTION
4057,NEUTRAL
4059,CONTRADICTION
4064,NEUTRAL
4070,NEUTRAL
4073,NEUTRAL
4075,NEUTRAL
4077,CONTRADICTION
4078,NEUTRAL
4080,NEUTRAL
4081,NEUTRAL
4082,ENTAILMENT
4089,CONTRADICTION
4091,NEUTRAL
4092,NEUTRAL
4093,NEUTRAL
4095,CONTRADICTION
4096,NEUTRAL
4097,ENTAILMENT
4098,NEUTRAL
4099,NEUTRAL
4101,CONTRADICTION
4103,CONTRADICTION
4104,ENTAILMENT
4106,ENTAILMENT
4107,NEUTRAL
4110,CONTRADICTION
4111,NEUTRAL
4116,NEUTRAL
4121,ENTAILMENT
4122,CONTRADICTION
4124,NEUTRAL
4128,CONTRADICTION
4129,NEUTRAL
4130,NEUTRAL
4131,NEUTRAL
4138,ENTAILMENT
4139,CONTRADICTION
4143,CONTRADICTION
4144,NEUTRAL
4150,NEUTRAL
4151,NEUTRAL
4153,NEUTRAL
4158,NEUTRAL
4159,CONTRADICTION
4160,NEUTRAL
4161,CONTRADICTION
4166,NEUTRAL
4167,NEUTRAL
4169,ENTAILMENT
4170,NEUTRAL
4171,ENTAILMENT
4172,NEUTRAL
4175,NEUTRAL
4177,CONTRADICTION
4180,NEUTRAL
4182,CONTRADICTION
4184,CONTRADICTION
4186,ENTAILMENT
4188,NEUTRAL
4189,NEUTRAL
4190,CONTRADICTION
4192,NEUTRAL
4198,NEUTRAL
4200,NEUTRAL
4201,ENTAILMENT
4203,ENTAILMENT
4204,CONTRADICTION
4206,CONTRADICTION
4208,NEUTRAL
4210,NEUTRAL
4211,CONTRADICTION
4215,ENTAILMENT
4217,NEUTRAL
4218,ENTAILMENT
4222,ENTAILMENT
4224,NEUTRAL
4225,ENTAILMENT
4226,CONTRADICTION
4227,NEUTRAL
4229,NEUTRAL
4230,NEUTRAL
4233,NEUTRAL
4234,ENTAILMENT
4237,ENTAILMENT
4240,CONTRADICTION
4241,ENTAILMENT
4243,NEUTRAL
4245,NEUTRAL
4249,CONTRADICTION
4250,NEUTRAL
4255,CONTRADICTION
4256,ENTAILMENT
4258,NEUTRAL
4261,NEUTRAL
4262,NEUTRAL
4263,ENTAILMENT
4264,NEUTRAL
4268,ENTAILMENT
4270,ENTAILMENT
4271,CONTRADICTION
4273,CONTRADICTION
4276,CONTRADICTION
4278,ENTAILMENT
4281,ENTAILMENT
4285,CONTRADICTION
4286,NEUTRAL
4292,NEUTRAL
4293,ENTAILMENT
4294,NEUTRAL
4296,CONTRADICTION
4297,ENTAILMENT
4298,CONTRADICTION
4300,ENTAILMENT
4302,NEUTRAL
4303,CONTRADICTION
4309,CONTRADICTION
4310,NEUTRAL
4311,NEUTRAL
4313,NEUTRAL
4314,NEUTRAL
4317,NEUTRAL
4319,NEUTRAL
4324,NEUTRAL
4326,NEUTRAL
4327,NEUTRAL
4331,NEUTRAL
4332,NEUTRAL
4333,NEUTRAL
4334,NEUTRAL
4337,NEUTRAL
4343,NEUTRAL
4345,NEUTRAL
4352,CONTRADICTION
4353,NEUTRAL
4355,NEUTRAL
4356,NEUTRAL
4358,CONTRADICTION
4362,NEUTRAL
4366,NEUTRAL
4367,NEUTRAL
4368,CONTRADICTION
4372,NEUTRAL
4373,ENTAILMENT
4374,CONTRADICTION
4375,NEUTRAL
4380,NEUTRAL
4383,NEUTRAL
4384,NEUTRAL
4389,NEUTRAL
4391,NEUTRAL
4397,ENTAILMENT
4399,CONTRADICTION
4400,NEUTRAL
4402,ENTAILMENT
4403,CONTRADICTION
4404,NEUTRAL
4405,CONTRADICTION
4406,NEUTRAL
4409,ENTAILMENT
4413,NEUTRAL
4415,ENTAILMENT
4416,NEUTRAL
4419,NEUTRAL
4420,NEUTRAL
4421,NEUTRAL
4422,ENTAILMENT
4423,CONTRADICTION
4424,ENTAILMENT
4425,NEUTRAL
4427,NEUTRAL
4428,NEUTRAL
4430,CONTRADICTION
4433,NEUTRAL
4434,NEUTRAL
4435,CONTRADICTION
4436,NEUTRAL
4437,CONTRADICTION
4438,NEUTRAL
4441,CONTRADICTION
4444,NEUTRAL
4448,NEUTRAL
4449,NEUTRAL
4450,NEUTRAL
4451,NEUTRAL
4452,ENTAILMENT
4453,CONTRADICTION
4455,CONTRADICTION
4456,NEUTRAL
4459,CONTRADICTION
4460,NEUTRAL
4461,NEUTRAL
4462,NEUTRAL
4463,NEUTRAL
4465,NEUTRAL
4466,NEUTRAL
4467,NEUTRAL
4470,NEUTRAL
4474,ENTAILMENT
4475,NEUTRAL
4476,NEUTRAL
4478,NEUTRAL
4479,NEUTRAL
4480,CONTRADICTION
4482,CONTRADICTION
4483,ENTAILMENT
4484,CONTRADICTION
4485,ENTAILMENT
4488,NEUTRAL
4489,CONTRADICTION
4491,NEUTRAL
4493,NEUTRAL
4494,NEUTRAL
4495,CONTRADICTION
4496,NEUTRAL
4499,ENTAILMENT
4500,NEUTRAL
4502,NEUTRAL
4504,NEUTRAL
4506,NEUTRAL
4508,NEUTRAL
4510,NEUTRAL
4512,NEUTRAL
4518,CONTRADICTION
4521,ENTAILMENT
4527,NEUTRAL
4528,NEUTRAL
4530,NEUTRAL
4531,CONTRADICTION
4532,NEUTRAL
4533,NEUTRAL
4535,ENTAILMENT
4536,CONTRADICTION
4537,NEUTRAL
4538,NEUTRAL
4539,ENTAILMENT
4542,CONTRADICTION
4543,NEUTRAL
4547,NEUTRAL
4548,NEUTRAL
4550,ENTAILMENT
4552,NEUTRAL
4554,NEUTRAL
4555,ENTAILMENT
4557,NEUTRAL
4560,NEUTRAL
4561,NEUTRAL
4563,CONTRADICTION
4566,NEUTRAL
4568,NEUTRAL
4571,NEUTRAL
4572,CONTRADICTION
4575,NEUTRAL
4576,ENTAILMENT
4577,ENTAILMENT
4578,CONTRADICTION
4582,ENTAILMENT
4584,ENTAILMENT
4586,NEUTRAL
4587,NEUTRAL
4589,ENTAILMENT
4591,NEUTRAL
4592,NEUTRAL
4593,NEUTRAL
4594,CONTRADICTION
4598,NEUTRAL
4599,CONTRADICTION
4600,NEUTRAL
4602,NEUTRAL
4603,CONTRADICTION
4604,ENTAILMENT
4607,NEUTRAL
4608,CONTRADICTION
4609,NEUTRAL
4613,NEUTRAL
4618,ENTAILMENT
4620,ENTAILMENT
4621,CONTRADICTION
4622,ENTAILMENT
4623,CONTRADICTION
4624,ENTAILMENT
4625,NEUTRAL
4627,NEUTRAL
4628,NEUTRAL
4629,NEUTRAL
4631,NEUTRAL
4639,CONTRADICTION
4640,NEUTRAL
4641,CONTRADICTION
4642,NEUTRAL
4645,NEUTRAL
4647,ENTAILMENT
4649,ENTAILMENT
4654,NEUTRAL
4655,CONTRADICTION
4657,NEUTRAL
4658,NEUTRAL
4667,NEUTRAL
4670,ENTAILMENT
4672,ENTAILMENT
4675,ENTAILMENT
4676,CONTRADICTION
4677,NEUTRAL
4678,ENTAILMENT
4682,CONTRADICTION
4684,NEUTRAL
4690,ENTAILMENT
4691,NEUTRAL
4692,NEUTRAL
4693,NEUTRAL
4694,NEUTRAL
4695,NEUTRAL
4698,NEUTRAL
4703,ENTAILMENT
4704,NEUTRAL
4705,NEUTRAL
4706,CONTRADICTION
4708,NEUTRAL
4709,NEUTRAL
4714,ENTAILMENT
4715,CONTRADICTION
4719,NEUTRAL
4721,CONTRADICTION
4722,NEUTRAL
4723,CONTRADICTION
4726,NEUTRAL
4727,NEUTRAL
4730,NEUTRAL
4732,ENTAILMENT
4733,CONTRADICTION
4736,ENTAILMENT
4737,ENTAILMENT
4738,NEUTRAL
4739,ENTAILMENT
4741,NEUTRAL
4744,ENTAILMENT
4747,ENTAILMENT
4748,ENTAILMENT
4749,CONTRADICTION
4750,NEUTRAL
4751,NEUTRAL
4754,NEUTRAL
4757,NEUTRAL
4758,NEUTRAL
4765,NEUTRAL
4768,NEUTRAL
4770,NEUTRAL
4772,NEUTRAL
4773,CONTRADICTION
4775,NEUTRAL
4778,NEUTRAL
4779,ENTAILMENT
4781,NEUTRAL
4783,NEUTRAL
4784,NEUTRAL
4785,NEUTRAL
4786,NEUTRAL
4787,NEUTRAL
4789,NEUTRAL
4791,NEUTRAL
4792,NEUTRAL
4801,ENTAILMENT
4804,NEUTRAL
4809,CONTRADICTION
4818,CONTRADICTION
4827,NEUTRAL
4828,NEUTRAL
4829,CONTRADICTION
4830,NEUTRAL
4833,NEUTRAL
4834,CONTRADICTION
4835,NEUTRAL
4837,NEUTRAL
4838,NEUTRAL
4840,CONTRADICTION
4841,NEUTRAL
4846,NEUTRAL
4850,ENTAILMENT
4854,CONTRADICTION
4856,NEUTRAL
4861,NEUTRAL
4862,NEUTRAL
4864,NEUTRAL
4865,CONTRADICTION
4868,NEUTRAL
4870,NEUTRAL
4871,NEUTRAL
4873,NEUTRAL
4875,NEUTRAL
4876,NEUTRAL
4878,ENTAILMENT
4884,ENTAILMENT
4887,NEUTRAL
4889,ENTAILMENT
4890,CONTRADICTION
4892,NEUTRAL
4893,NEUTRAL
4894,CONTRADICTION
4895,NEUTRAL
4896,NEUTRAL
4897,NEUTRAL
4899,NEUTRAL
4902,NEUTRAL
4904,NEUTRAL
4906,NEUTRAL
4907,NEUTRAL
4908,NEUTRAL
4909,NEUTRAL
4910,CONTRADICTION
4914,NEUTRAL
4917,CONTRADICTION
4923,NEUTRAL
4924,NEUTRAL
4925,NEUTRAL
4927,ENTAILMENT
4930,CONTRADICTION
4931,NEUTRAL
4935,NEUTRAL
4936,CONTRADICTION
4939,CONTRADICTION
4943,NEUTRAL
4945,NEUTRAL
4952,CONTRADICTION
4955,CONTRADICTION
4956,NEUTRAL
4958,NEUTRAL
4962,NEUTRAL
4969,ENTAILMENT
4972,NEUTRAL
4973,CONTRADICTION
4976,NEUTRAL
4979,CONTRADICTION
4980,NEUTRAL
4984,NEUTRAL
4986,NEUTRAL
4987,NEUTRAL
4988,CONTRADICTION
4993,NEUTRAL
4994,ENTAILMENT
4995,CONTRADICTION
4999,NEUTRAL
5001,NEUTRAL
5004,NEUTRAL
5006,NEUTRAL
5008,NEUTRAL
5009,NEUTRAL
5013,NEUTRAL
5016,NEUTRAL
5019,NEUTRAL
5020,NEUTRAL
5021,NEUTRAL
5028,ENTAILMENT
5029,CONTRADICTION
5034,CONTRADICTION
5035,NEUTRAL
5036,NEUTRAL
5038,NEUTRAL
5041,ENTAILMENT
5042,NEUTRAL
5043,ENTAILMENT
5044,CONTRADICTION
5054,NEUTRAL
5055,NEUTRAL
5057,NEUTRAL
5059,NEUTRAL
5061,NEUTRAL
5062,CONTRADICTION
5063,NEUTRAL
5065,NEUTRAL
5066,NEUTRAL
5067,CONTRADICTION
5068,NEUTRAL
5069,NEUTRAL
5070,NEUTRAL
5071,CONTRADICTION
5075,NEUTRAL
5076,CONTRADICTION
5077,NEUTRAL
5084,NEUTRAL
5087,NEUTRAL
5088,NEUTRAL
5090,NEUTRAL
5093,NEUTRAL
5094,CONTRADICTION
5095,NEUTRAL
5098,NEUTRAL
5099,NEUTRAL
5101,NEUTRAL
5103,NEUTRAL
5104,NEUTRAL
5106,ENTAILMENT
5108,ENTAILMENT
5111,NEUTRAL
5112,CONTRADICTION
5118,CONTRADICTION
